Query	Taxid	Tax name	Authority	Rank	Basionym	Basionym authority	Curator common name	Has type material	Group name	Domain/Realm name	Domain/Realm taxid	Kingdom name	Kingdom taxid	Phylum name	Phylum taxid	Class name	Class taxid	Order name	Order taxid	Family name	Family taxid	Genus name	Genus taxid	Species name	Species taxid	Scientific name is formal
33640	33640	Asterionellopsis glacialis	(Castracane) Round, 1990	SPECIES	Asterionella glacialis	Castracane, 1886		no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Fragilariophyceae	33853	Fragilariales	33855	Fragilariaceae	33856	Asterionellopsis	33639	Asterionellopsis glacialis	33640	TRUE
33641	33641	Coscinodiscus		GENUS				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Coscinodiscales	216785	Coscinodiscaceae	38747	Coscinodiscus	33641			TRUE
33642	33642	Coscinodiscus radiatus	Ehrenberg, 1840	SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Coscinodiscales	216785	Coscinodiscaceae	38747	Coscinodiscus	33641	Coscinodiscus radiatus	33642	TRUE
33643	33643	Coscinodiscus sp.		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Coscinodiscales	216785	Coscinodiscaceae	38747	Coscinodiscus	33641	Coscinodiscus sp.	33643	FALSE
33644	33644	Fragilaria		GENUS				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Fragilariophyceae	33853	Fragilariales	33855	Fragilariaceae	33856	Fragilaria	33644			TRUE
33645	33645	Grammonema striatula	(Lyngbye) C.Agardh, 1832	SPECIES	Fragilaria striatula	Lyngbye, 1819		no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Fragilariophyceae	33853	Fragilariales	33855	Fragilariaceae	33856	Grammonema	497706	Grammonema striatula	33645	TRUE
33646	33646	Rhaphoneis		GENUS				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Fragilariophyceae	33853	Rhaponeidales	265588	Rhaphoneidaceae	38752	Rhaphoneis	33646			TRUE
33647	33647	Rhaphoneis belgica	Grunow, 1881	SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Fragilariophyceae	33853	Rhaponeidales	265588	Rhaphoneidaceae	38752	Rhaphoneis	33646	Rhaphoneis belgica	33647	TRUE
33648	33648	Thalassionema		GENUS				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Fragilariophyceae	33853	Thalassionemales	426665	Thalassionemataceae	38755	Thalassionema	33648			TRUE
33649	33649	Thalassionema nitzschioides	(Grunow) Mereschkowsky, 1902	SPECIES	Synedra nitzschioides	Grunow, 1862		no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Fragilariophyceae	33853	Thalassionemales	426665	Thalassionemataceae	38755	Thalassionema	33648	Thalassionema nitzschioides	33649	TRUE
33651	33651	Bicosoecida	(Grasse) Karpov, 1998	ORDER				no	heterokonts	Eukaryota	2759					Bigyra	2683628	Bicosoecida	33651							FALSE
33652	33652	Cafeteria	Fenchel & D.J.Patterson, 1988	GENUS				no	heterokonts	Eukaryota	2759					Bigyra	2683628	Bicosoecida	33651	Cafeteriaceae	238884	Cafeteria	33652			TRUE
33653	33653	Cafeteria roenbergensis	Fenchel & Patterson, 1988	SPECIES				yes	heterokonts	Eukaryota	2759					Bigyra	2683628	Bicosoecida	33651	Cafeteriaceae	238884	Cafeteria	33652	Cafeteria roenbergensis	33653	TRUE
33654	33654	Hibberdiales		ORDER				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Hibberdiales	33654							TRUE
33674	33674	Thraustochytriidae		FAMILY				no	slime nets	Eukaryota	2759					Bigyra	2683628	Thraustochytrida	2699528	Thraustochytriidae	33674					FALSE
33675	33675	Labyrinthuloides	F.O.Perkins, 1973	GENUS				no	slime nets	Eukaryota	2759					Bigyra	2683628	Thraustochytrida	2699528	Thraustochytriidae	33674	Labyrinthuloides	33675			TRUE
33836	33836	Coscinodiscophyceae	Round & R.M.Crawford	CLASS			centric diatoms	no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836									TRUE
33837	33837	Biddulphiophycidae		SUBCLASS				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Mediophyceae	589449									TRUE
33838	33838	Eupodiscales		ORDER				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Mediophyceae	589449	Eupodiscales	33838							TRUE
33839	33839	Eupodiscaceae		FAMILY				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Mediophyceae	589449	Eupodiscales	33838	Eupodiscaceae	33839					TRUE
33840	33840	Coscinodiscophycidae	F.E. Round & R.M. Crawford	SUBCLASS				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836									TRUE
33841	33841	Melosirales		ORDER				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Melosirales	33841							TRUE
33842	33842	Stephanopyxidaceae		FAMILY				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Melosirales	33841	Stephanopyxidaceae	33842					TRUE
33843	33843	Rhizosoleniophycidae		SUBCLASS				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836									TRUE
33844	33844	Rhizosoleniales		ORDER				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Rhizosoleniales	33844							TRUE
33845	33845	Rhizosoleniaceae		FAMILY				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Rhizosoleniales	33844	Rhizosoleniaceae	33845					TRUE
33846	33846	Thalassiosirophycidae		SUBCLASS				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836									TRUE
33847	33847	Thalassiosirales		ORDER				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Thalassiosirales	33847							TRUE
33848	33848	Skeletonemataceae		FAMILY				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Thalassiosirales	33847	Skeletonemataceae	33848					TRUE
33849	33849	Bacillariophyceae		CLASS			Raphid, pennate diatoms	no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849									TRUE
33850	33850	Bacillariophycidae		CLADE				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849									FALSE
33851	33851	Bacillariales		ORDER				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Bacillariales	33851							TRUE
33852	33852	Bacillariaceae		FAMILY				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Bacillariales	33851	Bacillariaceae	33852					TRUE
33853	33853	Fragilariophyceae		CLASS			Araphid, pennate diatoms	no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Fragilariophyceae	33853									TRUE
33854	33854	Fragilariophycidae		SUBCLASS				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Fragilariophyceae	33853									TRUE
33855	33855	Fragilariales		ORDER				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Fragilariophyceae	33853	Fragilariales	33855							TRUE
33856	33856	Fragilariaceae		FAMILY				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Fragilariophyceae	33853	Fragilariales	33855	Fragilariaceae	33856					TRUE
33858	33858	environmental samples		NO_RANK				no	diatoms	Eukaryota	2759			Bacillariophyta	2836											FALSE
33859	33859	Synurophyceae		CLASS				no	heterokonts	Eukaryota	2759					Synurophyceae	33859									TRUE
35120	35120	Lessoniaceae		FAMILY				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Laminariales	2886	Lessoniaceae	35120					TRUE
35121	35121	Macrocystis		GENUS				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Laminariales	2886	Laminariaceae	33636	Macrocystis	35121			TRUE
35122	35122	Macrocystis pyrifera	(L.) C. Agardh 1820	SPECIES	Fucus pyriferus	L., 1771	giant kelp	no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Laminariales	2886	Laminariaceae	33636	Macrocystis	35121	Macrocystis pyrifera	35122	TRUE
35123	35123	Melosiraceae		FAMILY				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Melosirales	33841	Melosiraceae	35123					TRUE
35124	35124	Melosira		GENUS				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Melosirales	33841	Melosiraceae	35123	Melosira	35124			TRUE
35125	35125	Melosira nummuloides	C.Agardh, 1824	SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Melosirales	33841	Melosiraceae	35123	Melosira	35124	Melosira nummuloides	35125	TRUE
35126	35126	Cyclotella sp.		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Stephanodiscales	2910910	Stephanodiscaceae	1365474	Cyclotella	29203	Cyclotella sp.	35126	FALSE
35127	35127	Thalassiosira		GENUS				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Thalassiosirales	33847	Thalassiosiraceae	29202	Thalassiosira	35127			TRUE
35128	35128	Thalassiosira pseudonana	Hasle & Heimdal, 1970	SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Thalassiosirales	33847	Thalassiosiraceae	29202	Thalassiosira	35127	Thalassiosira pseudonana	35128	TRUE
35129	35129	Asterionella		GENUS				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Fragilariophyceae	33853	Fragilariales	33855	Fragilariaceae	33856	Asterionella	35129			TRUE
35131	35131	Labyrinthulomycetes	M.W. Dick, 2001	SUBCLASS			slime nets	no	slime nets	Eukaryota	2759					Bigyra	2683628									FALSE
35132	35132	Labyrinthulaceae		FAMILY				no	slime nets	Eukaryota	2759					Bigyra	2683628	Labyrinthulida	2699527	Labyrinthulaceae	35132					TRUE
35133	35133	Labyrinthula	Cienk., 1867	GENUS				no	slime nets	Eukaryota	2759					Bigyra	2683628	Labyrinthulida	2699527	Labyrinthulaceae	35132	Labyrinthula	35133			TRUE
35134	35134	Ulkenia	A.Gaertn. ex M.W.Dick, 2001	GENUS				no	slime nets	Eukaryota	2759					Bigyra	2683628	Thraustochytrida	2699528	Thraustochytriidae	33674	Ulkenia	35134			TRUE
35673	35673	Rhizochromulina	D.J.Hibberd & ChreÌtiennot-Dinet, 1979	GENUS				no	heterokonts	Eukaryota	2759					Dictyochophyceae	39119	Rhizochromulinales	590978			Rhizochromulina	35673			TRUE
35674	35674	Rhizochromulina cf. marina		SPECIES				no	heterokonts	Eukaryota	2759					Dictyochophyceae	39119	Rhizochromulinales	590978			Rhizochromulina	35673	Rhizochromulina cf. marina	35674	FALSE
35675	35675	Pelagophyceae	Andersen & Saunders 1993	CLASS				no	pelagophytes	Eukaryota	2759					Pelagophyceae	35675									TRUE
35676	35676	Pelagomonas	R.A.Andersen & G.W.Saunders, 1993	GENUS				no	pelagophytes	Eukaryota	2759					Pelagophyceae	35675	Pelagomonadales	54409	Pelagomonadaceae	3235057	Pelagomonas	35676			TRUE
35677	35677	Pelagomonas calceolata	R.A.Andersen & G.Saunders, 1993	SPECIES				no	pelagophytes	Eukaryota	2759					Pelagophyceae	35675	Pelagomonadales	54409	Pelagomonadaceae	3235057	Pelagomonas	35676	Pelagomonas calceolata	35677	TRUE
35678	35678	Pelagococcus	R.E.Norris, 1977	GENUS				no	pelagophytes	Eukaryota	2759					Pelagophyceae	35675	Pelagomonadales	54409	Pelagomonadaceae	3235057	Pelagococcus	35678			TRUE
35679	35679	Pelagococcus subviridis	R.E.Norris, 1977	SPECIES				no	pelagophytes	Eukaryota	2759					Pelagophyceae	35675	Pelagomonadales	54409	Pelagomonadaceae	3235057	Pelagococcus	35678	Pelagococcus subviridis	35679	TRUE
35680	35680	Pedinellales		ORDER				no	heterokonts	Eukaryota	2759					Dictyochophyceae	39119	Pedinellales	35680							TRUE
35681	35681	Apedinella	Throndsen, 1971	GENUS				no	heterokonts	Eukaryota	2759					Dictyochophyceae	39119	Pedinellales	35680			Apedinella	35681			TRUE
35682	35682	Apedinella radians	(Lohmann) P.H.Campbell, 1973	SPECIES	Meringosphaera radians	Lohmann, 1908		no	heterokonts	Eukaryota	2759					Dictyochophyceae	39119	Pedinellales	35680			Apedinella	35681	Apedinella radians	35682	TRUE
35683	35683	Pseudopedinella	N.Carter, 1937	GENUS				no	heterokonts	Eukaryota	2759					Dictyochophyceae	39119	Pedinellales	35680			Pseudopedinella	35683			TRUE
35684	35684	Pseudopedinella elastica	Skuja, 1948	SPECIES				no	heterokonts	Eukaryota	2759					Dictyochophyceae	39119	Pedinellales	35680			Pseudopedinella	35683	Pseudopedinella elastica	35684	TRUE
35685	35685	Dictyochales		ORDER				no	heterokonts	Eukaryota	2759					Dictyochophyceae	39119	Dictyochales	35685							TRUE
35686	35686	Dictyocha	Ehrenberg, 1837	GENUS				no	heterokonts	Eukaryota	2759					Dictyochophyceae	39119	Dictyochales	35685	Dictyochaceae	3095339	Dictyocha	35686			TRUE
36331	36331	Globisporangium irregulare	(Buisman) Uzuhashi, Tojo & Kakish., 2010	SPECIES	Pythium irregulare	Buisman, 1927		no	oomycetes	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Pythiales	121069	Pythiaceae	4782	Globisporangium	1448052	Globisporangium irregulare	36331	TRUE
36768	36768	Paraphysomonadaceae		FAMILY				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Paraphysomonadaceae	36768					TRUE
36769	36769	Paraphysomonas	De Saedeleer, 1930	GENUS				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Paraphysomonadaceae	36768	Paraphysomonas	36769			TRUE
36770	36770	Paraphysomonas vestita	(A.C.Stokes) De Saedeleer, 1930	SPECIES	Physomonas vestita	A.Stokes, 1885		no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Paraphysomonadaceae	36768	Paraphysomonas	36769	Paraphysomonas vestita	36770	TRUE
37094	37094	Thraustochytrium kinnei	A. Gaertn. ex M.W. Dick, 2001	SPECIES				no	slime nets	Eukaryota	2759					Bigyra	2683628	Thraustochytrida	2699528	Thraustochytriidae	33674	Thraustochytrium	4774	Thraustochytrium kinnei	37094	TRUE
37095	37095	Ulkenia profunda	A. Gaertn. ex M.W. Dick, 2001	SPECIES				no	slime nets	Eukaryota	2759					Bigyra	2683628	Thraustochytrida	2699528	Thraustochytriidae	33674	Ulkenia	35134	Ulkenia profunda	37095	TRUE
37318	37318	Pseudo-nitzschia pungens	(Grunow ex Cleve) G.R.Hasle, 1993	SPECIES	Nitzschia pungens	Grunow ex Cleve, 1897		no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Bacillariales	33851	Bacillariaceae	33852	Pseudo-nitzschia	41953	Pseudo-nitzschia pungens	37318	TRUE
37319	37319	Pseudo-nitzschia multiseries	(Hasle) Hasle, 1995	SPECIES	Nitzschia pungens f. multiseries	G.R.Hasle, 1974		no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Bacillariales	33851	Bacillariaceae	33852	Pseudo-nitzschia	41953	Pseudo-nitzschia multiseries	37319	TRUE
37475	37475	Paraphysomonas foraminifera	I.A.N.Lucas, 1967	SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Paraphysomonadaceae	36768	Paraphysomonas	36769	Paraphysomonas foraminifera	37475	TRUE
37553	37553	Saprolegnia monoica	Pringsh.	SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Saprolegniomycetes	3456997	Saprolegniales	4763	Saprolegniaceae	4764	Saprolegnia	4769	Saprolegnia monoica	37553	TRUE
37641	37641	Paraphysomonas butcheri	Pennick & Clarke, 1972	SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Paraphysomonadaceae	36768	Paraphysomonas	36769	Paraphysomonas butcheri	37641	TRUE
37642	37642	Paraphysomonas imperforata	I.A.N.Lucas, 1967	SPECIES				no	golden algae	Eukaryota	2759					Chrysophyceae	2825	Chromulinales	96792	Paraphysomonadaceae	36768	Paraphysomonas	36769	Paraphysomonas imperforata	37642	TRUE
38410	38410	Raphidophyceae		CLASS				no	heterokonts	Eukaryota	2759					Raphidophyceae	38410									TRUE
38747	38747	Coscinodiscaceae		FAMILY				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Coscinodiscales	216785	Coscinodiscaceae	38747					TRUE
38748	38748	Naviculales		ORDER				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748							TRUE
38749	38749	Phaeodactylaceae		FAMILY				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Naviculales	38748	Phaeodactylaceae	38749					TRUE
38752	38752	Rhaphoneidaceae		FAMILY				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Fragilariophyceae	33853	Rhaponeidales	265588	Rhaphoneidaceae	38752					TRUE
38755	38755	Thalassionemataceae		FAMILY				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Fragilariophyceae	33853	Thalassionemales	426665	Thalassionemataceae	38755					TRUE
38760	38760	Labyrinthulochytrium haliotidis	(S.M. Bower) Hassett & Gradinger, 2018	SPECIES	Labyrinthuloides haliotidis	Brower 1986		no	slime nets	Eukaryota	2759					Bigyra	2683628	Thraustochytrida	2699528	Thraustochytriidae	33674	Labyrinthulochytrium	2066970	Labyrinthulochytrium haliotidis	38760	TRUE
38821	38821	Pteridomonas	E.Penard, 1889	GENUS				no	heterokonts	Eukaryota	2759					Dictyochophyceae	39119	Pedinellales	35680			Pteridomonas	38821			TRUE
38822	38822	Pteridomonas danica	Patterson & Fenchel	SPECIES				no	heterokonts	Eukaryota	2759					Dictyochophyceae	39119	Pedinellales	35680			Pteridomonas	38821	Pteridomonas danica	38822	TRUE
38823	38823	Ciliophrys	Cienkowski, 1876	GENUS				no	heterokonts	Eukaryota	2759					Dictyochophyceae	39119	Rhizochromulinales	590978	Ciliophryaceae	2910921	Ciliophrys	38823			TRUE
38824	38824	Ciliophrys infusionum	Cienkowski, 1876	SPECIES				no	heterokonts	Eukaryota	2759					Dictyochophyceae	39119	Rhizochromulinales	590978	Ciliophryaceae	2910921	Ciliophrys	38823	Ciliophrys infusionum	38824	TRUE
39119	39119	Dictyochophyceae		CLASS				no	heterokonts	Eukaryota	2759					Dictyochophyceae	39119									TRUE
40357	40357	Odontella sp. (in: diatoms)		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Mediophyceae	589449	Eupodiscales	33838	Odontellaceae	2749909	Odontella	2838	Odontella sp. (in: diatoms)	40357	FALSE
41045	41045	Pythium oligandrum		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Pythiales	121069	Pythiaceae	4782	Pythium	4797	Pythium oligandrum	41045	TRUE
41457	41457	Skeletonema pseudocostatum	L.K.Medlin, 1991	SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Thalassiosirales	33847	Skeletonemataceae	33848	Skeletonema	2842	Skeletonema pseudocostatum	41457	TRUE
41953	41953	Pseudo-nitzschia	H. Peragallo in H. & M. Peragallo, 1900: 263, 298	GENUS				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Bacillariophyceae	33849	Bacillariales	33851	Bacillariaceae	33852	Pseudo-nitzschia	41953			TRUE
42247	42247	unidentified diatom endosymbiont of Peridinium foliaceum		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836									unidentified diatom endosymbiont of Peridinium foliaceum	42247	FALSE
42382	42382	Hyphochytriomycetes		CLASS				no	heterokonts	Eukaryota	2759					Hyphochytriomycetes	42382									TRUE
42383	42383	Hyphochytrium	Zopf, 1885	GENUS				no	heterokonts	Eukaryota	2759					Hyphochytriomycetes	42382	Hyphochytriales	3403503	Hyphochytriaceae	114255	Hyphochytrium	42383			TRUE
42384	42384	Hyphochytrium catenoides	Karling, 1939	SPECIES				no	heterokonts	Eukaryota	2759					Hyphochytriomycetes	42382	Hyphochytriales	3403503	Hyphochytriaceae	114255	Hyphochytrium	42383	Hyphochytrium catenoides	42384	TRUE
42467	42467	Thraustochytrium aureum	S. Goldst. ex M.W. Dick, 2001	SPECIES				no	slime nets	Eukaryota	2759					Bigyra	2683628	Thraustochytrida	2699528	Thraustochytriidae	33674	Thraustochytrium	4774	Thraustochytrium aureum	42467	TRUE
42740	42740	Opalinata	Wenyon, 1926	ORDER				no	heterokonts	Eukaryota	2759					Bigyra	2683628	Opalinata	42740							TRUE
42743	42743	Proteromonadidae		FAMILY				no	heterokonts	Eukaryota	2759					Bigyra	2683628	Opalinata	42740	Proteromonadidae	42743					TRUE
42745	42745	Proteromonas	KuÌnstler, 1883	GENUS				no	heterokonts	Eukaryota	2759					Bigyra	2683628	Opalinata	42740	Proteromonadidae	42743	Proteromonas	42745			TRUE
42746	42746	Proteromonas lacertae		SPECIES				no	heterokonts	Eukaryota	2759					Bigyra	2683628	Opalinata	42740	Proteromonadidae	42743	Proteromonas	42745	Proteromonas lacertae	42746	TRUE
42748	42748	Developayella	S.M.Tong, 1995	GENUS				no	heterokonts	Eukaryota	2759					Developea	1892577			Developayellaceae	2766773	Developayella	42748			TRUE
42750	42750	Developayella elegans	Tong, 1995	SPECIES				yes	heterokonts	Eukaryota	2759					Developea	1892577			Developayellaceae	2766773	Developayella	42748	Developayella elegans	42750	TRUE
42902	42902	unclassified Phaeophyceae		NO_RANK				no	brown algae	Eukaryota	2759					Phaeophyceae	2870									FALSE
43925	43925	Nannochloropsis oculata	(Droop) D.J.Hibberd, 1981	SPECIES	Nannochloris oculata	Droop, 1955		no	heterokonts	Eukaryota	2759					Eustigmatophyceae	5747	Eustigmatales	425074	Monodopsidaceae	425072	Nannochloropsis	5748	Nannochloropsis oculata	43925	TRUE
43926	43926	Nannochloropsis granulata	B.Karlson & D.Potter, 1996	SPECIES				no	heterokonts	Eukaryota	2759					Eustigmatophyceae	5747	Eustigmatales	425074	Monodopsidaceae	425072	Nannochloropsis	5748	Nannochloropsis granulata	43926	TRUE
43931	43931	Feldmannia		GENUS				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Ectocarpales	2877	Acinetosporaceae	142642	Feldmannia	43931			TRUE
43932	43932	Feldmannia simplex	(P.Crouan & H.Crouan) Hamel, 1939	SPECIES	Ectocarpus simplex	P.Crouan & H.Crouan, 1867		no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Ectocarpales	2877	Acinetosporaceae	142642	Feldmannia	43931	Feldmannia simplex	43932	TRUE
43933	43933	Hincksia		GENUS				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Ectocarpales	2877	Acinetosporaceae	142642	Hincksia	43933			TRUE
43935	43935	Ectocarpus fasciculatus	Harvey, 1841	SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Ectocarpales	2877	Ectocarpaceae	2878	Ectocarpus	2879	Ectocarpus fasciculatus	43935	TRUE
43936	43936	Kuckuckia		GENUS				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Ectocarpales	2877	Ectocarpaceae	2878	Kuckuckia	43936			TRUE
43937	43937	Kuckuckia sp.		SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Ectocarpales	2877	Ectocarpaceae	2878	Kuckuckia	43936	Kuckuckia sp.	43937	FALSE
44055	44055	Aureococcus	Hargraves & Sieburth in Sieburth, P.W. Johnson & Hargraves, 1988	GENUS				no	pelagophytes	Eukaryota	2759					Pelagophyceae	35675	Pelagomonadales	54409	Pelagomonadaceae	3235057	Aureococcus	44055			TRUE
